Citations,Tectonic Setting,Location,Location Comment,Latitude (Min),Latitude (Max),Longitude (Min),Longitude (Max),Land or Sea,Elevation (Min),Elevation (Max),Sample Name,Rock Name,"Age (a, Min)","Age (a, Max)",Geol,Age,Eruption Day,Eruption Month,Eruption Year,Rock Texture,Rock Type,Drill Depth (Min),Drill Depth (Max),Alteration,Mineral,Material,Si,Ti,B,Al,Cr,Fe3+,Fe2+,Fetot(2+),Ca,Mg,Mn,Ni,K,Na,P,H2O,H2OP,H2OM,H2Otot,CO2,CO,F,Cl,Cl2,OH,CH4,SO2,SO3,SO4,S,LOI,Volatiles,O,Others,HE(CCM/G),HE(CCMSTP/G),HE3(CCMSTP/G),HE3(AT/G),HE4(CCM/G),HE4(CCMSTP/G),HE4(AT/G),HE4(MOLE/G),HE4(NCC/G),HE(NCC/G),Li,Be,B,C,CO2,F,Na,Mg,Al,P,S,Cl,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Rb,Sr,Y,Zr,Nb,Mo,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Cs,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi,Th,U,Nd143/Nd144,Nd143/Nd144 initial,e Nd,Sr87/Sr86,SR87_SR86_INI,PB206_PB204,PB206_PB204_INI,PB207_PB204,PB207_PB204_INI,PB208_PB204,PB208_PB204_INI,OS184_OS188,OS186_OS188,OS187_OS186,OS187_OS188,RE187_OS186,RE187_OS188,HF176_HF177,HE3_HE4,HE3_HE4(R/R(A)),HE4_HE3,HE4_HE3(R/R(A)),K40_AR40,AR40_K40,UNIQUE_ID
[16309],SEAMOUNT,HAWAIIAN ISLANDS / MAHUKONA / DIVE 160 / PACIFIC OCEAN,RIDGE RADIATING OUT FROM LARGE SUMMIT,20.16,20.16,-156.42,-156.42,SUBAQUATIC,-1415,-1415,s 160-2 [16309],"BASALT, TRANSITIONAL [16309]",350000 [16309],654000 [16309],,PLEISTOCENE [16309],,,,,VOLCANIC ROCK,,,,HE3_HE4(R/R(A)) from OLIVINE [16309],MINERAL / COMPONENT (INCL. GROUNDMASS) [16309] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.8,,,,,613422
[16309],SEAMOUNT,HAWAIIAN ISLANDS / MAHUKONA / DIVE 160 / PACIFIC OCEAN,RIDGE RADIATING OUT FROM LARGE SUMMIT,20.16,20.16,-156.42,-156.42,SUBAQUATIC,-1200,-2005,s 160-5 [16309],"BASALT, TRANSITIONAL [16309]",350000 [16309],654000 [16309],,PLEISTOCENE [16309],,,,,VOLCANIC ROCK,,,,HE3_HE4(R/R(A)) from OLIVINE [16309],MINERAL / COMPONENT (INCL. GROUNDMASS) [16309] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.5,,,,,613423
[16309],SEAMOUNT,HAWAIIAN ISLANDS / MAHUKONA / DIVE 160 / PACIFIC OCEAN,RIDGE RADIATING OUT FROM LARGE SUMMIT,20.16,20.16,-156.42,-156.42,SUBAQUATIC,-1200,-2005,s 160-6 [16309],"BASALT, TRANSITIONAL [16309]",350000 [16309],654000 [16309],,PLEISTOCENE [16309],,,,,VOLCANIC ROCK,,,,HE3_HE4(R/R(A)) from OLIVINE [16309],MINERAL / COMPONENT (INCL. GROUNDMASS) [16309] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4,,,,,613424
[16309],SEAMOUNT,HAWAIIAN ISLANDS / MAHUKONA / DIVE 160 / PACIFIC OCEAN,RIDGE RADIATING OUT FROM LARGE SUMMIT,20.16,20.16,-156.42,-156.42,SUBAQUATIC,-1200,-2005,s 160-6 [16309],"BASALT, TRANSITIONAL [16309]",350000 [16309],654000 [16309],,PLEISTOCENE [16309],,,,,VOLCANIC ROCK,,,,HE3_HE4(R/R(A)) from OLIVINE [16309],MINERAL / COMPONENT (INCL. GROUNDMASS) [16309] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5,,,,,613425
[16309],SEAMOUNT,HAWAIIAN ISLANDS / MAHUKONA / DIVE 161 / PACIFIC OCEAN,RIDGE RADIATING OUT FROM LARGE SUMMIT,20.16,20.16,-156.42,-156.42,SUBAQUATIC,-2005,-2005,s 161-1 [16309],THOLEIITE [16309],350000 [16309],654000 [16309],,PLEISTOCENE [16309],,,,,VOLCANIC ROCK,,,,HE3_HE4(R/R(A)) from OLIVINE [16309],MINERAL / COMPONENT (INCL. GROUNDMASS) [16309] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.1,,,,,613426
[16309],SEAMOUNT,HAWAIIAN ISLANDS / MAHUKONA / DIVE 161 / PACIFIC OCEAN,RIDGE RADIATING OUT FROM LARGE SUMMIT,20.16,20.16,-156.42,-156.42,SUBAQUATIC,-1970,-1970,s 161-2 [16309],THOLEIITE [16309],350000 [16309],654000 [16309],,PLEISTOCENE [16309],,,,,VOLCANIC ROCK,,,,HE3_HE4(R/R(A)) from OLIVINE [16309],MINERAL / COMPONENT (INCL. GROUNDMASS) [16309] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.1,,,,,613427
[16309],SEAMOUNT,HAWAIIAN ISLANDS / MAHUKONA / DIVE 161 / PACIFIC OCEAN,RIDGE RADIATING OUT FROM LARGE SUMMIT,20.16,20.16,-156.42,-156.42,SUBAQUATIC,-1970,-1970,s 161-4 [16309],THOLEIITE [16309],350000 [16309],654000 [16309],,PLEISTOCENE [16309],,,,,VOLCANIC ROCK,,,,HE3_HE4(R/R(A)) from OLIVINE [16309],MINERAL / COMPONENT (INCL. GROUNDMASS) [16309] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.7,,,,,613428
[1547],SEAMOUNT,HAWAIIAN ISLANDS / LOIHI / DREDGE P5-340 / PACIFIC OCEAN,,18.89,18.89,-155.26,-155.27,SUBAQUATIC,,,s S2-7 [1547],"BASALT, ALKALINE [1547] / BASALT, TRANSITIONAL [1547]",,,,,,,,GLASSY [1547] ,VOLCANIC ROCK,,,FRESH,,VOLCANIC GLASS [1547] ,218759.58000000002,16661.652,,69861.132,,,,94053.3,87908.1,49268.367999999995,1626.3618,,5562.005,20994.5531,1091.0525,,,,,,,,540.,,,,,,,1080.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6230-S2-7
[141][136][74][71][132][409][123],SEAMOUNT,HAWAIIAN ISLANDS / LOIHI / DREDGE 25 / NORTHERN RIFT ZONE / PACIFIC OCEAN,,18.86,18.86,-155.24,-155.26,SUBAQUATIC,,,s 25-4 [141] / s KK25-4 [136] / s KK-25-4 [123],"BASALT, TRANSITIONAL [141] / BASALT [74] / THOLEIITE [123]",,,,,,,,,VOLCANIC ROCK,,,FRESH,HE3_HE4(R/R(A)) from GROUNDMASS [136],WHOLE_ROCK [141] / VOLCANIC GLASS [136] / MINERAL / COMPONENT (INCL. GROUNDMASS) [136] ,219227.015,15762.641999999998,,66156.375,,22520.68,71900.25,,78617,58072.752,1471.4702,,4565.825000000001,17804.568,1178.3367,,5100.,1600.,,,,,,,,,,,,,,,,,,4.7e-7,,,,,,,,,,,1.44,220,,,,,,,,,4510,,31.5,,350,499,,,69,220,,,,,,,,9.79,381,21,134,17,,,,,,,,,,,0.04,,141,13.5,34.9,,21.17,5.05,1.83,,0.79,,,,,1.98,0.27,3.7,1.01,,,,,,,,,,,0.7,0.295,0.512951,,,0.70365,,18.418,,15.477,,38.118,,,,,,,,,,16.3,,,,,623-KK25-4
[141][126][132][137][47],SEAMOUNT,HAWAIIAN ISLANDS / LOIHI / DREDGE 24 / PRE-SHIELD STAGE / PACIFIC OCEAN,"SUMMIT, WEST PIT",18.9,18.9,-155.26,-155.27,SUBAQUATIC,,,s 24-7 [141] / s KK24-7 [126],"BASALT, TRANSITIONAL [141] / BASALT [47]",,,,,,,,,VOLCANIC ROCK,,,FRESH,HE3_HE4(R/R(A)) from GLASS [137],WHOLE_ROCK [141] / VOLCANIC GLASS [126] / MINERAL / COMPONENT (INCL. GROUNDMASS) [137] ,219227.015,14024.555999999999,,66156.375,,19443.32,84181.59,,81475.8,59459.74399999999,1394.0244,,4067.735,17433.6395,1091.0525,5500.,5200.,,,1100.,,500.,1100.,,,,,,,1600.,,,,,,,,,,,,,,,,,,,,,,,,,,,3965,,30.5,,300,508,,,65,190,,,,,,,,10.01,377,17,128,15,,,,,,,,,,,,,130,13.2,32.5,,19.65,4.61,1.63,,0.66,,,,,1.56,0.22,3.3,0.96,,,,,,,,,,,0.8,,0.513053,,,0.70353,,18.342,,15.479,,38.107,,,,,,,,,,22.7,180100,,,,625-KK24-7
[72][3061],SEAMOUNT,HAWAIIAN ISLANDS / LOIHI / SHIELD STAGE / PACIFIC OCEAN,"SUMMIT, EAST PIT",18.95,18.95,-155.27,-155.27,SUBAQUATIC,-987,-1316,s 1801-22 [72],THOLEIITE [72],,,,,,,,,VOLCANIC ROCK,,,,,VOLCANIC GLASS [72] / WHOLE_ROCK [72] ,230492.19850000003,15642.773999999998,,73248.33840000001,,,,92032.31999999999,83262.55,41006.719999999994,1394.0244,,3486.6299999999997,17878.7537,872.8420000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1540,,,,32,,371,397,,,50,122,128,112,,,,,,8.56,341,30,147,12.3,,,,,,0.126,0.083,1.21,,0.00805,,0.1,133,13.6,28.8,4.04,19,5.71,1.95,5.84,1.04,5.92,1.15,2.99,0.39,2.3,0.34,3.48,0.78,,,,,,,,,,,0.85,0.22,0.512988,,,0.70353,,18.359,,15.48,,38.133,,,,,,,,,,,,,,,630-1801-22
[15719][2820],SEAMOUNT,HAWAIIAN ISLANDS / LOIHI / SHIELD STAGE / PACIFIC OCEAN,"SUMMIT, EAST PIT",18.95,18.95,-155.27,-155.27,SUBAQUATIC,-987,-1316,s 1802-4B [15719],NOT GIVEN [15719] / BASALT [2820],,,,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [15719] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.464319,,15.480134,,38.19348,,,,,,,,0.283123,,,,,,,630-1802-4B
[72][15719][2820],SEAMOUNT,HAWAIIAN ISLANDS / LOIHI / SHIELD STAGE / PACIFIC OCEAN,"SUMMIT, EAST PIT",18.95,18.95,-155.27,-155.27,SUBAQUATIC,-987,-1316,s 1804-10 [72],THOLEIITE [72] / NOT GIVEN [15719] / BASALT [2820],,,,,,,,,VOLCANIC ROCK,,,,,VOLCANIC GLASS [72] / WHOLE_ROCK [15719] ,229978.02000000002,15343.104,,68432.1543,,,,89078.58,85906.94,48303.50399999999,1239.1328,,3652.66,17433.6395,916.4841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,328,1220,,,51,204,167,107,,,,,,9.59,347,24.78,132,11.82,,,,,,,,,,,,0.09,114,13.76,29.5,4.06,18.8,5.35,1.86,5.43,0.94,5.39,1.01,2.58,0.33,1.89,0.28,3.28,0.82,,,,,,,,,,,0.78,0.21,0.512955,,,0.70361,,18.436635,,15.483204,,38.213338,,,,,,,,0.283106,,,,,,,630-1804-10
[72][15719][2820],SEAMOUNT,HAWAIIAN ISLANDS / LOIHI / SHIELD STAGE / PACIFIC OCEAN,"SUMMIT, EAST PIT",18.95,18.95,-155.27,-155.27,SUBAQUATIC,-987,-1316,s 1804-21 [72],"BASALT, TRANSITIONAL [72] / NOT GIVEN [15719] / BASALT [2820]",,,,,,,,,VOLCANIC ROCK,,,,,VOLCANIC GLASS [72] / WHOLE_ROCK [15719] ,225443.9005,15223.235999999999,,71660.5854,,,,92343.24,87908.1,43358.576,1471.4702,,4648.84,19807.581899999997,916.4841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,354,375,,,54,125,138,111,,,,,,10.82,389,25.33,147,13.77,,,,,,,,,,,,0.11,161,16.72,34,4.54,20.7,5.87,2,5.76,0.97,5.54,1.06,2.67,0.33,1.95,0.29,3.65,0.98,,,,,,,,,,,0.99,0.23,0.512947,,,0.70356,,18.281097,,15.460576,,38.061451,,,,,,,,0.283115,,,,,,,630-1804-21
[72][3061],SEAMOUNT,HAWAIIAN ISLANDS / LOIHI / SOUTH RIFT ZONE / PACIFIC OCEAN,,18.95,18.95,-155.27,-155.27,SUBAQUATIC,-966,-1330,s 1804-01 [72] / s 1804-1 [3061],THOLEIITE [72],,,,,,,,,VOLCANIC ROCK,,,,,VOLCANIC GLASS [72] ,229931.2765,14743.764,,70655.0085,,,,88612.2,87264.87000000001,43961.615999999995,1471.4702,,4067.735,17804.568,916.4841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1820,,,,31,,331,710,,,57,222,162,109,,,,,,8.59,346,23,137,24,,,,,,0.117,0.078,0.99,,0.0188,,0.1,126,13.1,27.2,3.75,17.1,4.98,1.75,5.12,0.9,5.06,0.97,2.43,0.31,1.82,0.26,3.08,0.78,,,,,,,,,,,0.77,0.2,0.51295,,,0.70355,,18.338,,15.458,,38.079,,,,,,,,,,,,,,,633-1804-1
[72][15719],SEAMOUNT,HAWAIIAN ISLANDS / LOIHI / SOUTH RIFT ZONE / PACIFIC OCEAN,,18.95,18.95,-155.27,-155.27,SUBAQUATIC,-966,-1330,s 1804-19 [72],"BASALT, ALKALINE [72] / NOT GIVEN [15719]",,,,,,,,HIGHLY VESICULAR [72] ,VOLCANIC ROCK,,,,,VOLCANIC GLASS [72] / WHOLE_ROCK [72] ,227781.0755,22535.183999999997,,73142.4882,,,,99105.75,72970.87000000001,31177.167999999998,1471.4702,,7388.335,24703.8381,1483.8314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,435,46,,,41,50,100,139,,,,,,16.82,509,33,213,23.44,,,,,,,,,,,,0.19,227,22.9,54.8,7.08,30,7.43,2.45,7.6,1.44,8.07,1.53,4.01,0.5,2.74,0.38,5.32,1.64,,,,,,,,,,,1.61,0.46,0.512947,,,0.70358,,18.383552,,15.474973,,38.135717,,,,,,,,,,,,,,,633-1804-19
[136],SEAMOUNT,HAWAIIAN ISLANDS / LOIHI / DREDGE 1 / SHIELD STAGE / PACIFIC OCEAN,,18.94,18.94,-155.24,-155.25,SUBAQUATIC,-969,-1089,s BNTH1-B [136],THOLEIITE [136],,,,,,,,,VOLCANIC ROCK,,,FRESH,,VOLCANIC GLASS [136] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9e-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,648-BNTH1B
[140][136][1478],SEAMOUNT,HAWAIIAN ISLANDS / LOIHI / DREDGE 3 / SHIELD STAGE / PACIFIC OCEAN,,18.93,18.93,-155.26,-155.26,SUBAQUATIC,-977,-1024,s 3 [140] / s BNTH3 [136] / s BENTHIC3 [1478],THOLEIITE [140] / BASALT [1478],,10000 [1478],,,,,,,VOLCANIC ROCK,,,FRESH,,WHOLE_ROCK [140] / VOLCANIC GLASS [140] ,227220.15350000001,14264.291999999998,,65997.5997,,7623.460000000001,88301.28,93120.54000000001,80475.22,58494.87999999999,1626.3618,,2407.435,13130.8689,698.2736,,,,,,,,,,,,,,,,,,,,,1.2e-8,,,,,,,,,,,1.4,,,,,,,,,,,,,,360,680,,,,240,,,,,,,,4,295,30,125,15,,,,,,,,,,,,,40,,,,18.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7036,,,,,,,,,,,,,,,,28.8,,,,,650-BNTH3
[140][136][1478],SEAMOUNT,HAWAIIAN ISLANDS / LOIHI / DREDGE 4 / SHIELD STAGE / PACIFIC OCEAN,,18.98,18.99,-155.26,-155.28,SUBAQUATIC,-1567,-1737,s 4 [140] / s BNTH4 [136] / s BENTHIC4 [1478],THOLEIITE [140] / BASALT [1478],,10000 [1478],,,,,,,VOLCANIC ROCK,,,FRESH,"HE(CCMSTP/G) from OLIVINE [136], HE3_HE4(R/R(A)) from OLIVINE [136]",WHOLE_ROCK [140] / VOLCANIC GLASS [140] / MINERAL / COMPONENT (INCL. GROUNDMASS) [136] ,221844.651,15283.169999999998,,63615.9702,,16785.6,80139.63,96229.74,75400.85,73209.056,1626.3618,,1909.345,16098.2969,872.8420000000001,,,,,,,,,,,,,,,,,,,,,3.2e-8,,,,,,,,,,,1.1,,,,,,,,,,,,,,350,750,,,,440,,,,,,,,10,380,25,140,20,,,,,,,,,,,,,100,,,,21.5,,,,,,,,,,,,,,0.0016,0.000017,,,,,,,,,,,,,0.70358,,,,,,,,,,1.036,0.1247,3800,,,,26.8,,,,,650-BNTH4
[16],SEAMOUNT,HAWAIIAN ISLANDS / LOIHI / PACIFIC OCEAN,,18.95,18.95,-155.27,-155.27,SUBAQUATIC,,,s LO-1-4 [16],THOLEIITE [16],,,,,,,,,VOLCANIC ROCK,,,FRESH,,VOLCANIC GLASS [16] ,227594.10150000002,16901.388,,71131.3344,,,,91876.86,83476.95999999999,41067.024,,,4482.81,18843.1678,1396.5472,5880.,,,,330.,,60.,950.,,,,,,,1520.,8700.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665
[16],SEAMOUNT,HAWAIIAN ISLANDS / LOIHI / PACIFIC OCEAN,,18.95,18.95,-155.27,-155.27,SUBAQUATIC,,,s LO-1-6 [16],THOLEIITE [16],,,,,,,,,VOLCANIC ROCK,,,FRESH,,VOLCANIC GLASS [16] ,230164.99400000004,16002.377999999999,,72031.0611,,,,93353.73,84263.12999999999,40403.68,,,3652.66,19065.724899999997,1396.5472,6130.,,,,660.,130.,60.,650.,,,40.,,,,1019.9999999999999,8700.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666
[16],SEAMOUNT,HAWAIIAN ISLANDS / LOIHI / PACIFIC OCEAN,,18.95,18.95,-155.27,-155.27,SUBAQUATIC,,,s LO-1-9 [16],THOLEIITE [16],,,,,,,,,VOLCANIC ROCK,,,FRESH,,VOLCANIC GLASS [16] ,230305.22450000004,16721.586,,73883.43960000001,,,,95063.79000000001,81547.27,37870.912,,,3735.675,19362.467699999997,1352.9051,5910.,,,,450.,,90.,1280.,,,,,,,1500.,9200.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667
[14399][13499],SEAMOUNT,HAWAIIAN ISLANDS / MAHUKONA / DREDGE 6 / SHIELD STAGE / WEST RIFT ZONE / PACIFIC OCEAN,SOUTH FLANK,20.1,20.1,-156.4,-156.4,SUBAQUATIC,-2990,-2990,s D6-R3 [14399] / s TUIM01-D6Ð3 [13499],"BASALT, TRANSITIONAL [14399]",298000 [13499],310000 [13499],,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [14399] ,219694.45,15522.905999999999,,74042.2149,,,,95841.09,79474.64,57590.32,1394.0244,,4233.765,18398.0536,1134.6946,,,,,,,,,,,,,,,1090.,,,,,,,,,,,,,,,,,,,,,,,,,,190,,,,,307,404,,,,270,87,114,,,,,,6.3,355,30.1,141,13.2,,,,,,,,,,,,,88,11.9,27.6,4.08,19.3,5.51,1.86,5.98,0.93,5.35,1.01,2.58,0.37,2.2,0.33,3.74,0.81,,,,,,,,,0.97,,0.7,0.23,0.512927,,,0.703737,,,,,,,,,,,,,,0.283087,,,,,,,66937-D6-R3
[14399][13499],SEAMOUNT,HAWAIIAN ISLANDS / MAHUKONA / DREDGE 6 / SHIELD STAGE / WEST RIFT ZONE / PACIFIC OCEAN,SOUTH FLANK,20.1,20.1,-156.4,-156.4,SUBAQUATIC,-2990,-2990,s D6-R5 [14399] / s TUIM01-D6Ð5 [13499],"BASALT, TRANSITIONAL [14399]",298000 [13499],310000 [13499],,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [14399] ,216515.89200000002,14084.49,,68379.2292,,,,97706.61,72684.99,75199.088,1394.0244,,4565.825000000001,16691.7825,1003.7683000000001,,,,,,,,,,,,,,,1140.,,,,,,,,,,,,,,,,,,,,,,,,,,220,,,,,285,541,,,,442,92,111,,,,,,6.9,324,27,130,12,,,,,,,,,,,,,80,10.7,25,3.7,17.3,5.01,1.7,5.46,0.84,4.86,0.91,2.39,0.32,1.96,0.3,3.36,0.73,,,,,,,,,0.86,,0.63,0.19,,,,,,,,,,,,,,,,,,,,,,,,,66937-D6-R5
[14399][13499],SEAMOUNT,HAWAIIAN ISLANDS / MAHUKONA / DREDGE 6 / SHIELD STAGE / WEST RIFT ZONE / PACIFIC OCEAN,SOUTH FLANK,20.1,20.1,-156.4,-156.4,SUBAQUATIC,-2990,-2990,s D6-R6 [14399] / s TUIM01-D6Ð6 [13499],"BASALT, TRANSITIONAL [14399]",298000 [13499],310000 [13499],,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [14399] ,216702.866,14144.423999999999,,67585.3527,,,,97007.04000000001,72256.17,77008.208,1394.0244,,3984.72,16691.7825,1047.4104,,,,,,,,,,,,,,,1110.,,,,,,,,,,,,,,,,,,,,,,,,,,210,,,,,282,549,,,,449,85,111,,,,,,6,321,27.4,129,12.1,,,,,,,,,,,,,79,10.8,25.3,3.73,17.6,5,1.71,5.4,0.85,4.91,0.93,2.45,0.33,2.01,0.3,3.42,0.74,,,,,,,,,0.9,,0.65,0.18,0.512929,,,0.703675,,,,,,,,,,,,,,0.283086,,,,,,,66937-D6-R6
[14399][13499],SEAMOUNT,HAWAIIAN ISLANDS / MAHUKONA / DREDGE 6 / SHIELD STAGE / WEST RIFT ZONE / PACIFIC OCEAN,SOUTH FLANK,20.1,20.1,-156.4,-156.4,SUBAQUATIC,-2990,-2990,s D6-R8 [14399] / s TUIM01-D6Ð8 [13499],"BASALT, TRANSITIONAL [14399]",298000 [13499],310000 [13499],,,,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [14399] ,216422.405,14024.555999999999,,68061.6786,,,,98095.26,72470.58,75922.73599999999,1394.0244,,4399.795,16246.6683,1003.7683000000001,,,,,,,,,,,,,,,1130.,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,277,559,,,,450,83,112,,,,,,6.5,326,27.3,129,12.1,,,,,,,,,,,,,78,10.7,25,3.68,17.3,4.93,1.69,5.4,0.84,4.88,0.92,2.41,0.34,2.02,0.3,3.37,0.74,,,,,,,,,0.87,,0.65,0.19,,,,,,,,,,,,,,,,,,,,,,,,,66937-D6-R8
[4071][61][135],SEAMOUNT,HAWAIIAN ISLANDS / LOIHI / DREDGE 27 / SOUTH RIFT ZONE / PACIFIC OCEAN,,18.88,18.88,-155.25,-155.27,SUBAQUATIC,,,s KK27-14 [4071],"BASALT, ALKALINE, OLIVINE [4071] / BASALT, ALKALINE [61]",,,,,,,,,VOLCANIC ROCK,,,,,VOLCANIC GLASS [4071] / WHOLE_ROCK [61] ,215487.53500000003,15702.708,,71978.136,,,90944.09999999999,,90052.2,49750.799999999996,1394.0244,,6226.125,19659.210499999997,1178.3367,6000.,,,,,,,,,260.,,,,,1340.,,,,,,,,,,,,,,,,,,,108,,,,,,,690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.71,3.65,,,,,,,,,,,,,,,,,,,,,,0.829,0.243,,,,0.70347,,,,,,,,,,,,,,,,19.9,,,,,670-KK27-14
[67][71][132][141][137],SEAMOUNT,HAWAIIAN ISLANDS / LOIHI / DREDGE 27 / SOUTH RIFT ZONE / PACIFIC OCEAN,,18.88,18.88,-155.25,-155.27,SUBAQUATIC,,,s 27-4 [67] / s KK27-4 [71],"BASALT, ALKALINE [67]",,,,,,,,,VOLCANIC ROCK,,,,HE3_HE4(R/R(A)) from GLASS [137],WHOLE_ROCK [67] / VOLCANIC GLASS [71] / MINERAL / COMPONENT (INCL. GROUNDMASS) [137] ,201464.48500000002,11627.195999999998,,50225.9199,,18743.920000000002,79284.59999999999,,68253.85,111562.4,1471.4702,,5146.93,14317.8401,1003.7683000000001,,7000.,600.,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,,,,,,,,,4960,,27.3,,280,1330,,,94,700,,,,,,,,12.41,359,14,110,16,,,,,,,,,,,,,171,13.9,32.3,,18.36,4.17,1.47,,0.56,,,,,1.24,0.19,2.8,1.03,,,,,,,,,,,0.8,,0.512986,,,0.70341,,18.373,,15.502,,38.159,,,,,,,,,,24.2,,,,,670-KK27-4
[137][47],SEAMOUNT,HAWAIIAN ISLANDS / LOIHI / DREDGE 27 / SOUTH RIFT ZONE / PACIFIC OCEAN,,18.88,18.88,-155.25,-155.27,SUBAQUATIC,,,s KK27-9A [137],"DUNITE, XENOLITH [137]",,,,,,,,,MANTLE XENOLITH,,,,"HE3_HE4(R/R(A)) from OLIVINE [137], HE4_HE3 from GLASS [47]",MINERAL / COMPONENT (INCL. GROUNDMASS) [137] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.9,29200,,,,670-KK27-9A
